source,target,weight
669955,684119,1
586581,137775,2
692110,233149,1
608649,511009,1
564156,575657,1
565150,586581,4
688899,499339,1
539109,687471,1
587195,605116,1
589965,580650,1
172784,232992,1
166103,513107,1
72948,509434,1
180022,677350,1
638615,231520,1
108477,211828,1
575998,634421,1
549757,298683,2
681431,218919,1
115217,679401,1
635288,577300,1
506211,601254,1
666642,560004,1
499576,570693,1
671902,679302,1
557653,58621,1
582698,500229,1
501195,667067,1
83959,665856,1
666563,544987,1
176518,508838,2
143035,545918,2
570130,681165,1
608041,74258,1
654258,690843,1
671422,691805,1
582331,690645,1
190900,605061,2
505912,186514,1
163057,667841,2
574599,38837,1
506634,679462,1
499641,630057,1
534790,35391,1
513236,182676,1
608041,205065,1
500124,691617,1
676476,223767,1
117560,243450,1
13915,117560,1
530531,691815,1
59327,513678,1
174191,502529,1
672042,532911,2
518719,666154,1
190900,691938,1
630577,580650,1
679173,161315,1
118985,499569,5
102229,119075,1
61341,76314,1
688393,72337,1
239624,534149,1
177227,152162,1
150841,688926,1
545815,674667,1
636675,144333,1
690570,654384,1
686372,190950,1
655364,232265,2
44420,635882,1
185881,581049,1
684182,94509,1
549143,605791,1
582098,569739,2
103172,608743,1
523951,246908,1
499457,637566,3
678946,527510,2
212394,222419,2
691937,677355,1
651126,638781,1
640781,108600,1
499358,235035,1
683345,679985,1
684792,575947,1
125124,125124,1
684856,688835,1
640151,499562,1
684485,681657,1
499678,502164,1
61212,166103,1
602748,144903,1
556513,553917,1
681584,59069,1
687697,680854,1
94662,675359,2
679687,574749,1
669124,579985,1
55887,30208,1
112030,501830,1
210567,184470,1
691664,580659,1
83463,633859,1
540897,676476,1
499663,17755,1
64217,180963,1
502677,686990,2
150095,584344,2
674619,59069,1
115312,668210,1
536382,585227,1
193069,6615,1
678992,209091,1
562761,574705,1
676476,523951,3
211169,666688,1
22081,691261,1
38576,691838,1
59327,688994,1
204200,503123,1
671619,41062,1
163844,232212,1
566938,555871,1
686875,218450,1
324635,61486,1
553281,667010,1
71500,686669,1
143620,145055,3
634887,37541,1
674016,690645,1
530727,546348,1
35975,6175,1
500707,500728,1
203265,517280,1
666532,666532,1
207353,559501,1
652879,666184,1
687556,62021,1
653256,638929,1
190130,573380,1
673496,224193,1
509954,509954,1
629352,586124,2
55475,331374,1
6101,529012,1
211584,558329,1
603764,131910,1
167335,655508,1
534234,678620,1
37541,62151,1
568415,116028,1
310187,652310,1
238736,639119,1
54010,509276,1
555871,17469,1
589057,584635,1
572922,83959,1
678038,531626,1
38394,675724,1
507063,578455,1
121623,175387,1
669110,503714,1
562792,691053,1
500653,96494,1
675359,516173,1
44152,689861,1
554212,178567,1
556879,227839,1
690843,669320,1
203859,37541,1
28768,580184,1
522750,677004,1
691792,687904,1
3961,691216,1
539799,691827,1
513107,543248,1
503323,569984,4
685426,155723,1
589198,535329,1
505899,62037,1
686372,681165,1
44602,117313,1
500541,547960,1
666171,290748,1
5457,578511,1
606381,524774,1
185213,606391,1
49006,671478,1
1493,25580,1
601645,607549,1
502260,690140,1
534185,604219,1
652058,577993,1
557361,686463,1
562656,670554,1
56987,570501,2
501035,564146,1
932,631183,1
4050,605993,1
575903,545891,1
633523,652608,1
603034,607908,1
586593,204199,1
224756,501226,1
117313,635652,1
685983,608361,1
639974,502164,1
239894,669110,1
677367,575479,2
523315,578031,1
520836,676820,2
691815,684086,1
689182,508485,1
550351,54010,1
603319,579040,1
499415,676203,1
640781,535047,1
666843,544077,1
511521,540866,1
169493,57430,1
37541,589546,1
671111,32213,1
75877,61520,1
69236,572685,1
236358,557165,1
674106,655677,1
561708,573225,1
575173,62826,1
153665,551823,1
169493,563638,1
530746,45970,1
503244,206719,1
651722,674948,1
204200,674018,2
64218,221290,1
680629,608138,1
501035,55475,1
686613,206719,2
96494,666370,1
655297,206719,1
499806,515827,1
15533,142825,1
209296,521235,1
6293,506292,1
690766,102731,2
636938,507039,1
668509,192698,1
607464,175355,1
554261,576109,1
169070,677004,5
541767,172325,8
635652,190900,1
689782,239484,1
249326,526006,1
679326,536203,1
640000,553084,1
189481,608925,1
691265,635288,1
500346,243404,1
635206,170029,2
681795,516664,1
179684,676601,1
578859,630223,1
175922,60697,1
116593,691996,1
677754,668937,3
577096,570140,1
680447,635652,1
175865,240843,1
603670,639659,1
632268,670781,1
674333,653289,1
553878,536826,1
55498,691033,2
177731,72114,1
688412,45168,3
631199,630656,1
192259,317761,1
589629,579299,1
683591,96942,1
589756,566097,1
87390,586327,1
691396,666532,1
506681,190254,1
500521,523951,2
169493,87685,1
145551,45964,1
233227,220447,1
511143,640076,1
574429,517321,1
573492,24561,1
688110,607903,1
507190,105990,1
109165,681365,1
666171,208696,1
503692,601075,1
230058,130290,1
667618,224497,1
10058,503323,1
30457,30457,3
629243,676224,1
533505,567394,1
629441,629441,3
606468,27016,1
62826,187726,1
568133,686435,1
634040,683530,1
87182,637827,1
527744,633296,2
633296,537794,1
309385,505493,1
51140,85820,1
507676,125509,1
556315,674018,1
684498,97371,1
690645,30579,1
24395,39352,1
654289,677053,2
176518,74674,1
223409,200221,1
72948,505600,1
575641,653013,1
238360,691667,1
510648,521235,2
689983,579582,1
130290,57430,1
639693,676740,1
546036,677412,1
589756,676665,1
221306,225600,1
691847,587370,1
690570,181522,1
586119,686144,2
684715,505380,1
79767,529561,1
512888,635122,1
117313,244154,1
38394,567887,1
685117,634097,2
63472,189623,1
198314,499745,1
564156,44980,1
684709,636649,6
298683,570693,1
212394,681431,1
563699,685281,1
602673,28176,1
542735,526006,3
582178,575686,3
20552,542116,1
679687,506631,1
608389,59182,1
224071,517366,1
230094,509171,1
535291,691198,1
558444,157818,1
530220,124021,1
239383,579842,1
685760,692144,1
561650,583261,1
580182,564049,1
638805,586119,1
605186,30980,3
76355,550314,1
37181,607127,1
119560,588244,1
629243,266371,2
86351,506575,1
12659,500019,1
586220,224036,1
571503,579244,1
532724,586119,1
531063,692017,1
116593,653437,1
633359,671904,1
543760,564146,1
690521,239635,1
681061,65417,1
149514,586119,1
669573,558624,1
546036,686412,1
575998,9281,1
678992,588244,2
512526,6602,1
511415,25633,1
634042,175860,1
520661,123892,1
670204,234734,1
536807,575063,1
678231,515565,1
682673,503323,1
575686,139078,1
245965,634753,1
139031,608389,1
204659,502879,1
579479,545405,2
576254,678879,1
685540,676845,1
655352,691494,1
587378,521197,2
563338,200202,1
13498,521362,2
186971,162938,1
18537,504805,1
106927,159867,3
158814,654549,1
141049,49258,1
634753,557238,1
520216,671574,1
654785,589777,1
506211,531626,2
676543,676131,1
555591,519189,2
640422,571476,1
99165,37181,1
4492,639974,1
523719,321316,1
192986,629980,2
683731,630089,1
17135,521721,3
525415,245839,1
35058,691809,1
72614,502420,1
499358,35578,1
684182,588107,1
635206,106004,1
499889,589777,1
211267,101913,1
186971,686065,3
115789,512148,1
29311,121909,1
692266,28392,2
500176,196753,1
676959,634552,1
654566,633157,1
631478,533242,1
208499,689651,1
504276,528702,1
680701,506458,1
635652,691199,1
578323,692105,4
21126,77394,1
688820,522138,1
689362,556944,1
21088,168570,1
687864,692299,1
564996,83027,1
548811,536047,1
576139,501035,1
537928,499613,1
45168,118399,1
674367,677179,1
551313,196036,1
654995,679742,1
98636,516173,1
226713,634651,1
520127,535749,1
62493,500031,1
517513,634171,1
691736,54956,1
668196,601885,1
558083,221823,1
603670,249578,2
581219,150435,1
608649,506020,1
676476,218450,1
6287,676360,1
81444,526764,1
501657,141905,1
235455,579866,1
690149,686463,4
71741,169493,2
691306,688531,1
10705,565763,1
522715,691293,1
676975,589057,1
159074,527744,1
692134,4210,1
223700,30980,1
4162,525802,1
176957,691809,2
523951,515168,1
576345,137790,1
516712,204200,2
37447,545670,1
239194,637667,1
687764,557800,1
631199,534970,1
47944,98636,1
654563,189623,1
499431,244225,1
181522,247098,1
230058,534185,3
199392,601482,1
121909,691121,3
61387,561204,1
588356,196753,1
584917,575173,1
303148,507006,1
688119,688119,1
689274,211828,1
681644,36135,1
601837,48890,1
605061,190900,2
192259,574550,1
579846,636438,1
52008,224333,1
528633,230094,2
579958,635828,1
65417,633902,1
49126,678509,1
187709,563778,1
499749,169961,1
116217,133945,1
508172,58600,1
105957,633485,2
222049,499749,1
675721,575890,1
94509,604603,1
630855,4894,1
507063,686674,2
144582,581219,1
511521,673426,2
502197,528013,1
635288,93671,1
532731,60845,1
557621,679990,1
600389,532982,1
522269,512943,1
501015,653742,1
651779,513894,1
570130,686446,3
517321,98094,1
130178,512888,2
163057,667125,1
569984,575540,1
27016,175494,1
527154,636036,1
684123,114275,1
507447,505351,1
535369,124527,1
65417,499944,1
676131,579846,1
671902,559215,1
668937,547821,1
548692,46799,1
691608,544595,1
241238,691016,1
543248,500184,2
634004,501035,1
233503,172402,1
514238,640295,1
3470,240427,1
633396,153665,1
57326,543426,1
187975,578353,1
206859,206859,1
176874,586124,1
630355,536826,1
138609,543426,1
500521,655705,1
685281,172325,3
684527,526993,1
692105,607127,1
23771,499613,1
504911,504672,1
31581,568490,1
499749,688397,2
602403,10992,4
38917,102731,1
510266,505332,1
364,109041,1
14647,558624,3
689849,605791,1
213680,51805,1
182809,175621,2
26373,587226,1
655364,563061,1
119560,600903,1
517479,568127,1
586196,692093,1
584635,676067,1
608762,632273,1
22470,680762,1
21668,582140,1
88484,667067,1
504463,691753,1
224758,35475,1
322433,586362,1
141759,50649,1
509276,171966,1
37330,797,1
208499,691306,4
587250,578308,2
137790,217058,2
23661,519657,1
530469,239484,4
675194,604824,1
686053,533242,2
545815,504805,14
514962,500886,1
633396,559029,1
555591,248515,2
579846,224837,1
687944,514407,1
606230,634771,1
672162,179108,1
541767,505942,6
583231,7350,1
547785,210119,1
639802,183392,2
47944,678541,5
185213,71252,1
608562,199008,1
523609,523609,1
194766,194766,1
245243,665911,1
679742,633852,1
562595,692179,1
548435,511696,1
653929,634711,1
577096,205096,2
548759,192344,1
653791,192783,1
33559,208499,1
74225,691753,1
27906,679742,1
35396,243184,1
501428,68961,1
176814,669254,2
601885,541767,3
77326,559314,2
85820,585349,2
691938,190900,1
506173,559501,1
11076,546623,1
23771,605787,1
578745,120014,1
585112,232046,1
112030,634649,1
530062,6334,1
19575,681165,1
173358,602403,1
38629,688621,1
135378,170208,1
501951,678378,1
633843,549275,1
607903,317761,1
206423,221305,1
690645,681165,1
636938,71141,1
4066,112030,1
532731,144385,1
39168,547121,1
603670,516017,1
57430,674865,1
684811,671478,1
587439,71831,1
640481,579582,1
686487,499793,1
499251,543907,1
630596,673426,1
686050,683257,1
633296,7185,1
586119,519140,1
585349,518530,2
206739,180361,1
564772,172325,1
14694,689661,1
686053,100345,1
63550,578772,1
239194,686755,2
651412,687471,1
218671,223700,1
518911,50084,1
678169,71313,1
60979,210797,1
49787,16994,1
586068,500828,1
537003,689555,1
574280,57733,2
672565,547904,1
680406,579307,1
63472,211110,1
588957,540391,1
184943,174116,1
563643,204890,1
590190,685775,1
163057,676740,7
683569,673838,2
569699,80635,1
566097,526871,1
222401,604103,1
166127,673831,1
669110,691885,1
566287,249578,3
655370,667125,1
509054,575211,1
184106,533186,2
184106,88602,1
690019,208527,1
233762,209224,1
565715,586524,1
148020,631199,2
238330,7652,1
150198,32889,1
72755,688994,1
666563,679565,4
101913,167257,1
220971,168884,1
653561,499476,1
583261,10058,1
588183,673838,2
686268,176957,1
530746,588391,1
105651,608649,1
203275,679302,1
691121,58621,1
510933,532935,1
184470,41830,1
673399,243687,1
589748,21824,1
679302,45168,1
655364,677875,1
146348,502991,1
588107,104536,1
652600,687560,5
631478,103477,1
685651,502111,1
655112,691885,1
223325,105050,2
548225,51848,1
558279,183392,1
575903,534149,1
186514,51358,1
85089,572922,1
564772,632577,1
685540,588780,1
634254,673939,1
639458,168414,1
683731,221975,1
677174,561129,1
184342,668998,1
573087,4145,1
499467,22680,1
500517,603936,1
222578,220348,1
111010,676028,1
522158,637227,1
185213,640073,1
22576,684611,1
117560,526488,1
633852,500820,1
549143,569176,1
26520,203265,1
31640,689614,1
602252,586620,2
530062,531626,1
515725,554399,1
688303,99139,1
604799,636980,1
240843,224497,1
534705,677754,1
18560,25469,1
513977,205096,1
86710,636133,1
566649,537976,1
528556,513236,1
634649,690766,2
503692,538511,1
162330,530891,1
235910,195869,1
690544,585349,1
212394,581376,2
509276,604347,5
604726,233057,1
18537,64238,2
182809,675524,2
499569,23757,1
539204,525946,1
586347,138321,1
323213,569984,1
137790,682203,1
117656,634711,1
522835,601254,1
501498,652334,1
222852,676845,1
651651,671974,1
651530,37541,2
144774,81978,1
522716,690544,1
574705,671073,1
670822,688289,1
686372,229790,1
101692,504377,1
683731,44420,1
653756,666961,2
138609,546517,1
634208,639280,1
541215,685801,1
134489,580625,1
557991,504463,1
675359,589970,1
167277,689830,1
170029,632268,1
527997,123858,1
589567,632037,1
569186,138609,1
215542,634584,1
189719,544338,1
185213,208009,1
7733,522716,1
567692,655718,1
653437,586365,1
579516,97004,2
130964,668509,1
581049,180916,2
683006,675862,1
579985,15834,1
185580,526488,1
634042,654289,1
689274,245174,1
160990,10058,2
53322,579987,1
518966,558082,1
547905,49006,1
48428,317761,1
501035,560940,1
583298,102319,1
639525,607549,1
634042,499764,1
566919,57733,1
565150,502655,1
178600,131910,1
10992,238047,1
581182,504406,1
45168,690644,2
578772,551526,1
38837,223700,2
562212,629450,3
635288,566478,1
635206,574677,1
541767,553260,1
94509,151912,1
95263,123988,1
601443,547904,1
4145,637260,1
132049,561652,1
568631,607558,1
569594,513791,1
152162,102731,1
499613,71349,1
636518,589756,1
500462,518647,1
583371,580643,1
667688,690645,1
678541,17578,1
5658,500416,1
76577,565355,1
115217,42167,1
106354,601254,1
28768,48428,1
499212,673426,1
143035,81444,1
543426,545565,1
572922,585978,1
682195,26288,1
183344,587439,1
302559,175865,1
112030,53322,1
563338,677875,1
170871,682456,1
577006,202556,1
155364,165384,1
144208,153665,1
631478,208272,1
582485,600283,1
500176,5381,1
688895,520799,1
512059,518226,1
505899,587378,1
654258,150095,1
688412,688531,1
651266,198420,1
4935,504125,1
15472,102000,1
220807,654128,3
72656,149514,1
204199,507190,1
157010,117313,1
603207,189476,1
501015,573697,1
532313,21701,1
689293,527440,1
602824,636199,1
566287,502910,1
185184,584344,1
240590,266078,1
233529,654995,1
166736,638929,1
116859,156577,1
586124,45582,1
608649,500015,1
631366,150739,1
684661,654566,1
316715,654583,1
44410,172325,5
667645,674141,1
108255,681719,1
24695,88583,1
690301,525291,1
49444,50710,1
102192,686484,1
220169,337826,1
677943,191311,1
556204,574280,1
600252,573087,1
52997,4162,1
527649,106927,4
654289,630089,1
518501,236358,1
634488,607165,1
21645,691815,1
526696,553878,1
237654,241412,1
679400,514407,1
673000,515725,1
630129,556204,1
534458,575211,1
55197,166095,1
606522,196753,1
87685,337826,1
569984,21901,1
204199,636290,1
56270,690644,1
573697,58849,1
691715,37260,1
212153,690685,1
228279,212771,1
632298,589226,1
507663,588629,1
636938,601987,1
204151,189074,1
530993,27743,1
190891,579516,1
499212,692218,1
635325,151582,1
119887,533160,1
580853,545727,1
243687,691809,1
674016,580650,1
654755,549933,1
536310,670248,2
520127,691306,1
533242,107741,1
522269,584045,1
685383,606156,1
71691,41830,1
691182,603936,1
534006,37541,3
41830,684411,1
689751,569699,1
527734,21273,1
691617,244154,1
46826,667743,1
673304,606962,1
118985,36135,1
49108,531063,1
26971,548155,1
570329,40876,1
501428,563419,1
603634,162967,4
504773,573657,3
134489,13120,1
690831,179108,1
499212,602441,1
636880,683458,1
686372,630916,1
602252,586587,1
210024,192986,1
81482,185213,1
499412,117313,1
689783,69236,1
240232,108656,1
248535,518647,1
670757,545670,2
181296,112030,3
10741,533796,1
546833,552320,1
637585,174010,1
543248,151559,1
681721,86710,1
10705,237970,1
501035,578353,1
687312,131334,1
601645,51425,2
539934,503395,1
687503,124021,1
602403,64238,1
682753,692018,1
629698,584985,1
603017,150198,1
683916,579439,1
684709,240896,1
631880,560107,1
580832,246759,1
118551,637640,1
691348,588755,1
530989,677004,1
547084,517687,1
686372,550603,1
501811,248641,1
218337,685930,1
603166,577379,2
553379,667743,1
47944,533796,1
245681,67149,1
630490,564005,1
163809,686700,1
580812,555173,1
192986,551278,1
633359,683244,1
171188,578353,1
634585,153900,1
208564,511380,1
606622,569699,1
543225,635350,1
635652,172389,1
679302,188754,1
523951,629815,1
230094,111373,1
605861,499613,1
572922,517653,2
167335,124552,1
684426,682644,1
49497,689802,1
674107,548164,1
570550,28671,1
504805,676053,1
686107,499366,1
5366,211828,1
205403,37541,4
102649,688820,1
533505,507457,1
23681,677057,1
571913,16435,1
167786,672955,1
633296,542965,1
635350,541477,1
18575,125383,1
218517,677030,1
164185,79180,1
114929,239746,1
557944,69236,1
549143,634552,1
586119,526993,1
500195,667617,1
35578,118816,1
686148,174409,1
585349,585349,15
46464,189025,1
248878,681510,1
516173,499576,1
673157,531523,1
499251,526543,1
189623,531626,1
502667,198314,1
499205,589021,1
547821,35950,1
634552,144948,1
219450,124669,1
655112,545822,2
522999,2069,1
676256,74288,1
681061,655214,1
561549,72755,1
521721,161881,1
190517,589056,1
17575,683693,1
556150,586620,2
682975,633859,1
533159,506634,1
691348,527338,1
565783,675572,1
636045,608138,1
551785,675640,1
606890,588714,2
15472,337826,1
607908,564306,1
162594,230058,1
499524,500121,1
69236,219180,1
526681,108656,1
233191,677375,1
185213,555173,3
651817,513688,2
500200,92915,1
688619,198314,1
20552,196743,1
499443,222422,1
605545,20373,1
589756,667618,1
537928,246521,2
580625,118985,1
527187,686463,1
32442,500195,2
169493,562212,1
690148,502216,1
32966,502575,1
70623,526467,1
566287,549786,1
221975,44574,2
125092,44797,1
535169,631478,1
606215,526399,1
601885,132203,1
600899,203913,1
632037,601443,3
685607,235035,1
683731,10992,2
